ItemID,Weight,Size,Fragility,storedIn,DestinationWarehouse
Item_4873,44.9,4.25,Low,Pallet,Warehouse_A
Item_4874,41.43,0.44,Low,Pallet,Warehouse_A
Item_4875,22.26,1.84,Low,Bin,Warehouse_A
Item_4876,4.54,1.02,Low,Shelf,Warehouse_C
Item_4877,41.87,4.62,Low,Pallet,Warehouse_A
Item_4878,5.05,1.56,Medium,Pallet,Warehouse_A
Item_4879,8.28,0.4,Low,Bin,Warehouse_A
Item_4880,18.56,2.74,High,Pallet,Warehouse_A
Item_4881,45.29,4.44,Low,Pallet,Warehouse_A
Item_4882,1.03,2.77,High,Bin,Warehouse_C
Item_4883,46.16,4.56,Low,Pallet,Warehouse_A
Item_4884,27.92,0.17,High,Shelf,Warehouse_B
Item_4885,7.67,4.44,Low,Shelf,Warehouse_C
Item_4886,22.47,1.63,Low,Pallet,Warehouse_A
Item_4887,5.57,1.1,Low,Shelf,Warehouse_C
Item_4888,38.91,1.67,Medium,Pallet,Warehouse_A
Item_4889,10.66,1.05,Low,Pallet,Warehouse_A
Item_4890,49.09,4.76,Medium,Bin,Warehouse_A
Item_4891,45.41,1.06,Low,Shelf,Warehouse_B
Item_4892,0.88,2.6,Medium,Pallet,Warehouse_A
Item_4893,39.78,4.5,Low,Bin,Warehouse_A
Item_4894,4.12,0.48,Low,Bin,Warehouse_C
Item_4895,3.32,1.27,Low,Bin,Warehouse_C
Item_4896,2.34,2.05,Low,Bin,Warehouse_C
Item_4897,39.22,4.65,Medium,Pallet,Warehouse_A
Item_4898,7.09,0.75,Low,Bin,Warehouse_A
Item_4899,14.56,1.52,Low,Shelf,Warehouse_B
Item_4900,42.45,1.89,Low,Shelf,Warehouse_B
Item_4901,1.84,2.03,Low,Shelf,Warehouse_C
Item_4902,34.98,4.85,Medium,Shelf,Warehouse_B
Item_4903,29.65,4.32,High,Bin,Warehouse_A
Item_4904,3.6,1.47,Low,Bin,Warehouse_C
Item_4905,6.8,1.48,Low,Pallet,Warehouse_A
Item_4906,39.98,4.03,Low,Bin,Warehouse_A
Item_4907,10.49,3.24,Low,Shelf,Warehouse_B
Item_4908,20.58,0.66,Low,Pallet,Warehouse_A
Item_4909,44.53,4.51,Medium,Bin,Warehouse_A
Item_4910,20.44,3.5,Medium,Shelf,Warehouse_B
Item_4911,7.99,2.67,Medium,Shelf,Warehouse_C
Item_4912,31.99,3.08,Low,Bin,Warehouse_A
Item_4913,24.21,3.72,Low,Pallet,Warehouse_A
Item_4914,0.56,4.59,Low,Bin,Warehouse_C
Item_4915,46.25,0.59,Medium,Bin,Warehouse_A
Item_4916,2.37,3.55,Low,Shelf,Warehouse_C
Item_4917,19.58,3.68,Low,Bin,Warehouse_A
Item_4918,12.08,4.92,High,Bin,Warehouse_A
Item_4919,33.07,3.07,Medium,Bin,Warehouse_A
Item_4920,15.95,1.15,Low,Bin,Warehouse_A
Item_4921,12.42,4.03,Low,Pallet,Warehouse_A
Item_4922,7.32,3.54,Medium,Pallet,Warehouse_A
Item_4923,22.59,4.1,Low,Bin,Warehouse_A
Item_4924,19.49,1.66,Medium,Pallet,Warehouse_A
Item_4925,47.67,1.34,Low,Pallet,Warehouse_A
Item_4926,27.12,0.47,Low,Shelf,Warehouse_B
Item_4927,6.94,4.32,Medium,Pallet,Warehouse_A
Item_4928,30.6,3.92,Low,Shelf,Warehouse_B
Item_4929,45.29,3.58,High,Shelf,Warehouse_B
Item_4930,27.36,4.71,Low,Shelf,Warehouse_B
Item_4931,25.83,0.54,Low,Shelf,Warehouse_B
Item_4932,32.74,1.74,Low,Bin,Warehouse_A
Item_4933,2.57,2.05,Medium,Pallet,Warehouse_A
Item_4934,6.43,0.21,Low,Shelf,Warehouse_C
Item_4935,47.36,2.65,High,Pallet,Warehouse_A
Item_4936,16.39,4.22,Low,Bin,Warehouse_A
Item_4937,41.37,1.49,Low,Bin,Warehouse_A
Item_4938,9.67,2.18,Low,Pallet,Warehouse_A
Item_4939,37.11,3.28,Low,Pallet,Warehouse_A
Item_4940,9.27,4.23,Low,Bin,Warehouse_A
Item_4941,36.68,4.91,Low,Pallet,Warehouse_A
Item_4942,0.35,1.09,Medium,Bin,Warehouse_C
Item_4943,15.87,3.84,Low,Bin,Warehouse_A
Item_4944,12.69,3.36,Medium,Pallet,Warehouse_A
Item_4945,23.35,0.89,Low,Bin,Warehouse_A
Item_4946,28.71,1.39,Low,Bin,Warehouse_A
Item_4947,8.21,2.58,Low,Pallet,Warehouse_A
Item_4948,0.34,3.86,Low,Pallet,Warehouse_A
Item_4949,15.7,2.64,Low,Bin,Warehouse_A
Item_4950,41.03,1.95,Low,Bin,Warehouse_A
Item_4951,17.86,3.44,Medium,Pallet,Warehouse_A
Item_4952,1.39,2.68,Low,Bin,Warehouse_C
Item_4953,37.23,2.94,Low,Pallet,Warehouse_A
Item_4954,5.34,4.65,Low,Pallet,Warehouse_A
Item_4955,24.36,0.43,Medium,Pallet,Warehouse_A
Item_4956,5.86,3.51,Low,Shelf,Warehouse_C
Item_4957,13.26,4.3,Low,Bin,Warehouse_A
Item_4958,5.82,2.16,Low,Shelf,Warehouse_C
Item_4959,39.0,1.31,Medium,Pallet,Warehouse_A
Item_4960,18.04,2.11,Medium,Bin,Warehouse_A
Item_4961,28.0,0.79,Medium,Shelf,Warehouse_B
Item_4962,20.45,3.82,Low,Pallet,Warehouse_A
Item_4963,0.37,4.79,Low,Pallet,Warehouse_A
Item_4964,47.84,4.87,Low,Shelf,Warehouse_B
Item_4965,26.46,1.31,Low,Shelf,Warehouse_B
Item_4966,29.33,3.78,Medium,Bin,Warehouse_A
Item_4967,9.21,0.76,Medium,Shelf,Warehouse_C
Item_4968,16.18,0.23,Low,Pallet,Warehouse_A
Item_4969,3.69,4.18,Low,Bin,Warehouse_C
Item_4970,38.19,3.53,Medium,Bin,Warehouse_A
Item_4971,24.48,2.28,Low,Pallet,Warehouse_A
Item_4972,24.53,0.41,Low,Pallet,Warehouse_A
Item_4973,6.82,1.79,Low,Shelf,Warehouse_C
Item_4974,15.22,3.06,Low,Shelf,Warehouse_B
Item_4975,10.37,0.15,Low,Shelf,Warehouse_B
Item_4976,2.71,2.95,Medium,Shelf,Warehouse_C
Item_4977,8.26,1.19,Low,Pallet,Warehouse_A
Item_4978,10.87,1.57,High,Bin,Warehouse_A
Item_4979,34.25,4.66,Low,Shelf,Warehouse_B
Item_4980,6.82,0.99,Medium,Bin,Warehouse_A
Item_4981,4.78,0.44,Low,Bin,Warehouse_C
Item_4982,18.54,1.25,Low,Pallet,Warehouse_A
Item_4983,36.94,2.43,Medium,Pallet,Warehouse_A
Item_4984,22.54,1.93,Low,Bin,Warehouse_A
Item_4985,7.93,4.83,Low,Pallet,Warehouse_A
Item_4986,25.85,4.14,Low,Bin,Warehouse_A
Item_4987,29.74,3.89,Low,Bin,Warehouse_A
Item_4988,15.03,3.08,High,Shelf,Warehouse_B
Item_4989,3.85,3.25,Medium,Pallet,Warehouse_A
Item_4990,2.2,2.95,Low,Pallet,Warehouse_A
Item_4991,42.82,2.87,High,Bin,Warehouse_A
Item_4992,24.92,1.22,Low,Pallet,Warehouse_A
Item_4993,9.25,1.95,Low,Pallet,Warehouse_A
Item_4994,15.06,4.32,Medium,Shelf,Warehouse_B
Item_4995,20.15,4.4,High,Shelf,Warehouse_B
Item_4996,29.31,1.21,Low,Pallet,Warehouse_A
Item_4997,31.82,2.61,Low,Pallet,Warehouse_A
Item_4998,41.58,0.79,Medium,Shelf,Warehouse_B
Item_4999,20.14,2.09,Medium,Pallet,Warehouse_A
Item_5000,11.73,4.74,Low,Bin,Warehouse_A
Item_5001,32.48,1.93,Low,Shelf,Warehouse_B
Item_5002,0.3,0.57,Low,Bin,Warehouse_C
Item_5003,20.67,3.36,Low,Bin,Warehouse_A
Item_5004,0.6,3.68,Medium,Pallet,Warehouse_A
Item_5005,0.81,2.61,Low,Shelf,Warehouse_C
Item_5006,18.7,4.22,Medium,Shelf,Warehouse_B
Item_5007,49.68,3.73,Low,Shelf,Warehouse_B
Item_5008,41.91,1.66,Medium,Pallet,Warehouse_A
Item_5009,6.22,2.5,Medium,Pallet,Warehouse_A
Item_5010,19.25,1.76,Medium,Shelf,Warehouse_B
Item_5011,20.08,0.79,Low,Shelf,Warehouse_B
Item_5012,27.06,1.85,Low,Shelf,Warehouse_B
Item_5013,46.28,4.05,Medium,Bin,Warehouse_A
Item_5014,44.79,0.72,Low,Bin,Warehouse_A
Item_5015,45.04,4.62,Medium,Bin,Warehouse_A
Item_5016,10.05,1.85,Low,Shelf,Warehouse_B
Item_5017,34.65,2.08,Low,Shelf,Warehouse_B
Item_5018,27.39,0.41,Low,Pallet,Warehouse_A
Item_5019,6.88,4.49,Medium,Pallet,Warehouse_A
Item_5020,1.81,1.73,Medium,Pallet,Warehouse_A
Item_5021,28.58,3.15,Low,Shelf,Warehouse_B
Item_5022,2.63,3.25,Low,Bin,Warehouse_C
Item_5023,26.71,1.25,Medium,Shelf,Warehouse_B
Item_5024,49.19,0.59,Low,Pallet,Warehouse_A
Item_5025,43.07,0.78,Low,Pallet,Warehouse_A
Item_5026,38.49,0.45,Low,Pallet,Warehouse_A
Item_5027,39.28,2.5,Low,Pallet,Warehouse_A
Item_5028,25.15,2.29,High,Shelf,Warehouse_B
Item_5029,37.39,0.38,Low,Shelf,Warehouse_B
Item_5030,28.06,2.12,Medium,Shelf,Warehouse_B
Item_5031,13.39,0.71,High,Shelf,Warehouse_B
Item_5032,13.49,4.02,High,Pallet,Warehouse_A
Item_5033,3.84,2.45,Low,Shelf,Warehouse_C
Item_5034,39.45,2.67,Low,Shelf,Warehouse_B
Item_5035,6.06,1.35,Medium,Bin,Warehouse_A
Item_5036,0.31,0.89,Low,Shelf,Warehouse_C
Item_5037,45.52,3.65,Medium,Pallet,Warehouse_A
Item_5038,0.88,2.44,Low,Pallet,Warehouse_A
Item_5039,49.89,0.1,High,Bin,Warehouse_A
Item_5040,38.47,1.68,Low,Shelf,Warehouse_B
Item_5041,6.66,1.53,High,Shelf,Warehouse_C
Item_5042,24.91,2.61,Low,Shelf,Warehouse_B
Item_5043,35.69,3.56,High,Shelf,Warehouse_B
Item_5044,14.07,4.33,Low,Shelf,Warehouse_B
Item_5045,1.51,3.11,Medium,Pallet,Warehouse_A
Item_5046,35.07,1.46,Low,Shelf,Warehouse_B
Item_5047,0.87,3.16,Low,Pallet,Warehouse_A
Item_5048,42.27,4.14,Medium,Bin,Warehouse_A
Item_5049,42.6,4.28,Medium,Pallet,Warehouse_A
Item_5050,5.57,0.77,Medium,Pallet,Warehouse_A
Item_5051,39.07,3.73,Low,Shelf,Warehouse_B
Item_5052,2.04,1.37,Medium,Pallet,Warehouse_A
Item_5053,7.66,4.74,Low,Bin,Warehouse_A
Item_5054,44.62,3.97,Low,Bin,Warehouse_A
Item_5055,29.92,4.9,Low,Pallet,Warehouse_A
Item_5056,37.91,4.11,Low,Shelf,Warehouse_B
Item_5057,14.43,4.34,Medium,Bin,Warehouse_A
Item_5058,23.31,1.51,Low,Pallet,Warehouse_A
Item_5059,21.18,1.94,Medium,Shelf,Warehouse_B
Item_5060,19.22,0.12,Low,Pallet,Warehouse_A
Item_5061,20.76,0.2,Low,Bin,Warehouse_A
Item_5062,18.47,0.13,Medium,Shelf,Warehouse_B
Item_5063,18.0,4.85,Low,Bin,Warehouse_A
Item_5064,27.31,3.63,High,Bin,Warehouse_A
Item_5065,35.22,4.47,Low,Shelf,Warehouse_B
Item_5066,17.49,0.92,Low,Pallet,Warehouse_A
Item_5067,33.65,2.54,Low,Bin,Warehouse_A
Item_5068,13.63,0.82,Medium,Pallet,Warehouse_A
Item_5069,26.99,3.64,Medium,Pallet,Warehouse_A
Item_5070,43.35,4.48,High,Bin,Warehouse_A
Item_5071,48.05,2.75,Low,Bin,Warehouse_A
Item_5072,13.75,1.5,Low,Pallet,Warehouse_A
Item_5073,35.06,3.72,Low,Shelf,Warehouse_B
Item_5074,45.62,1.85,Medium,Pallet,Warehouse_A
Item_5075,15.04,0.45,Low,Pallet,Warehouse_A
Item_5076,37.94,4.55,Medium,Pallet,Warehouse_A
Item_5077,40.04,3.73,Low,Pallet,Warehouse_A
Item_5078,17.24,1.25,Low,Pallet,Warehouse_A
Item_5079,33.76,3.58,Low,Shelf,Warehouse_B
Item_5080,17.66,4.04,Low,Bin,Warehouse_A
Item_5081,38.62,0.13,Low,Shelf,Warehouse_B
Item_5082,4.99,3.4,Low,Shelf,Warehouse_C
Item_5083,7.98,3.49,Low,Bin,Warehouse_A
Item_5084,4.6,4.37,Medium,Bin,Warehouse_C
Item_5085,41.55,1.78,Low,Pallet,Warehouse_A
Item_5086,38.67,2.36,Low,Bin,Warehouse_A
Item_5087,47.03,4.24,Medium,Pallet,Warehouse_A
Item_5088,12.15,3.09,Low,Pallet,Warehouse_A
Item_5089,39.46,4.41,High,Shelf,Warehouse_B
Item_5090,39.84,4.72,Medium,Bin,Warehouse_A
Item_5091,30.62,0.97,Medium,Pallet,Warehouse_A
Item_5092,22.13,1.82,Medium,Bin,Warehouse_A
Item_5093,15.74,4.95,High,Shelf,Warehouse_B
Item_5094,27.62,1.02,Medium,Shelf,Warehouse_B
Item_5095,21.91,4.22,Low,Pallet,Warehouse_A
Item_5096,27.51,2.72,Medium,Shelf,Warehouse_B
Item_5097,2.47,0.41,Medium,Bin,Warehouse_C
Item_5098,44.38,0.35,High,Pallet,Warehouse_A
Item_5099,36.17,0.3,Low,Bin,Warehouse_A
Item_5100,9.48,2.29,Low,Bin,Warehouse_A
Item_5101,34.98,4.74,Low,Pallet,Warehouse_A
Item_5102,41.85,0.71,Low,Pallet,Warehouse_A
Item_5103,44.55,2.86,Low,Pallet,Warehouse_A
Item_5104,25.55,0.22,Low,Bin,Warehouse_A
Item_5105,37.12,1.06,Low,Pallet,Warehouse_A
Item_5106,0.62,1.59,Low,Pallet,Warehouse_A
Item_5107,12.78,3.61,Medium,Pallet,Warehouse_A
Item_5108,9.25,0.88,Low,Bin,Warehouse_A
Item_5109,6.16,4.97,High,Bin,Warehouse_A
Item_5110,17.09,0.15,Medium,Shelf,Warehouse_B
Item_5111,14.92,3.55,Medium,Pallet,Warehouse_A
Item_5112,28.17,0.96,High,Shelf,Warehouse_B
Item_5113,4.6,0.92,Medium,Shelf,Warehouse_C
Item_5114,41.23,0.74,Low,Pallet,Warehouse_A
Item_5115,1.81,4.4,Low,Pallet,Warehouse_A
Item_5116,41.42,3.34,Low,Bin,Warehouse_A
Item_5117,2.06,3.38,Medium,Bin,Warehouse_C
Item_5118,28.78,4.39,Medium,Bin,Warehouse_A
Item_5119,32.11,1.26,Medium,Bin,Warehouse_A
Item_5120,7.24,1.31,Low,Bin,Warehouse_A
Item_5121,5.09,4.21,Low,Shelf,Warehouse_C
Item_5122,37.68,0.36,Low,Bin,Warehouse_A
Item_5123,1.09,4.32,Low,Shelf,Warehouse_C
Item_5124,40.46,3.58,Medium,Shelf,Warehouse_B
Item_5125,47.09,4.15,Medium,Bin,Warehouse_A
Item_5126,13.33,3.83,Low,Shelf,Warehouse_B
Item_5127,7.77,0.14,Low,Shelf,Warehouse_C
Item_5128,40.5,1.01,Low,Bin,Warehouse_A
Item_5129,26.12,3.52,Medium,Bin,Warehouse_A
Item_5130,38.69,1.49,Low,Shelf,Warehouse_B
Item_5131,46.61,2.78,Low,Shelf,Warehouse_B
Item_5132,22.62,4.64,Low,Pallet,Warehouse_A
Item_5133,31.29,2.04,Low,Bin,Warehouse_A
Item_5134,24.39,3.59,Medium,Shelf,Warehouse_B
Item_5135,37.56,0.43,Low,Shelf,Warehouse_B
Item_5136,42.61,3.8,Low,Shelf,Warehouse_B
Item_5137,42.39,2.54,Low,Shelf,Warehouse_B
Item_5138,45.43,2.81,Medium,Bin,Warehouse_A
Item_5139,32.34,4.25,Medium,Bin,Warehouse_A
Item_5140,15.48,2.25,Low,Bin,Warehouse_A
Item_5141,6.85,1.48,High,Pallet,Warehouse_A
Item_5142,8.23,4.84,Low,Shelf,Warehouse_C
Item_5143,49.23,3.4,Low,Shelf,Warehouse_B
Item_5144,1.54,0.21,Low,Bin,Warehouse_C
Item_5145,17.1,4.29,Low,Bin,Warehouse_A
Item_5146,6.12,2.1,Medium,Pallet,Warehouse_A
Item_5147,32.87,2.68,Low,Pallet,Warehouse_A
Item_5148,49.29,4.13,Low,Bin,Warehouse_A
Item_5149,23.39,1.62,Medium,Shelf,Warehouse_B
Item_5150,40.28,4.52,Medium,Shelf,Warehouse_B
Item_5151,2.33,3.82,Low,Shelf,Warehouse_C
Item_5152,17.99,1.94,Low,Bin,Warehouse_A
Item_5153,31.67,0.13,Low,Bin,Warehouse_A
Item_5154,33.09,1.04,Medium,Shelf,Warehouse_B
Item_5155,44.14,0.65,Low,Pallet,Warehouse_A
Item_5156,2.82,0.45,Medium,Pallet,Warehouse_A
Item_5157,39.48,4.84,Low,Pallet,Warehouse_A
Item_5158,32.88,1.7,Low,Bin,Warehouse_A
Item_5159,15.41,1.62,Low,Bin,Warehouse_A
Item_5160,2.79,4.97,Medium,Pallet,Warehouse_A
Item_5161,2.15,0.85,High,Shelf,Warehouse_C
Item_5162,1.16,1.23,Medium,Pallet,Warehouse_A
Item_5163,0.62,2.76,Low,Bin,Warehouse_C
Item_5164,20.78,2.9,Low,Bin,Warehouse_A
Item_5165,0.2,3.95,Low,Pallet,Warehouse_A
Item_5166,41.65,0.51,Low,Bin,Warehouse_A
Item_5167,4.5,2.43,Medium,Bin,Warehouse_C
Item_5168,12.65,2.48,Low,Shelf,Warehouse_B
Item_5169,19.03,2.33,High,Bin,Warehouse_A
Item_5170,36.3,1.84,Medium,Shelf,Warehouse_B
Item_5171,12.2,2.18,Medium,Shelf,Warehouse_B
Item_5172,41.48,4.36,Medium,Bin,Warehouse_A
Item_5173,15.53,1.15,Low,Bin,Warehouse_A
Item_5174,5.9,1.38,Medium,Shelf,Warehouse_C
Item_5175,45.62,0.72,Low,Bin,Warehouse_A
Item_5176,7.38,0.82,Medium,Shelf,Warehouse_C
Item_5177,32.61,1.81,Low,Pallet,Warehouse_A
Item_5178,0.31,2.18,High,Shelf,Warehouse_C
Item_5179,7.02,4.5,Medium,Shelf,Warehouse_C
Item_5180,36.3,3.15,Low,Shelf,Warehouse_B
Item_5181,23.74,1.67,Medium,Shelf,Warehouse_B
Item_5182,39.42,3.66,Low,Shelf,Warehouse_B
Item_5183,8.82,3.25,Low,Pallet,Warehouse_A
Item_5184,5.04,0.8,Low,Shelf,Warehouse_C
Item_5185,48.2,0.25,Medium,Shelf,Warehouse_B
Item_5186,34.19,0.28,Low,Shelf,Warehouse_B
Item_5187,45.65,3.73,Medium,Shelf,Warehouse_B
Item_5188,8.12,2.76,Low,Shelf,Warehouse_C
Item_5189,41.87,0.31,Medium,Pallet,Warehouse_A
Item_5190,20.32,4.28,Low,Pallet,Warehouse_A
Item_5191,19.51,0.9,Low,Bin,Warehouse_A
Item_5192,33.94,1.65,Medium,Pallet,Warehouse_A
Item_5193,1.47,0.79,Low,Pallet,Warehouse_A
Item_5194,19.6,0.68,Low,Bin,Warehouse_A
Item_5195,1.33,4.98,Medium,Pallet,Warehouse_A
Item_5196,24.16,2.33,Low,Bin,Warehouse_A
Item_5197,33.06,2.0,Low,Shelf,Warehouse_B
Item_5198,4.14,1.88,Low,Bin,Warehouse_C
Item_5199,8.5,3.1,Low,Bin,Warehouse_A
Item_5200,3.66,2.65,Low,Pallet,Warehouse_A
Item_5201,29.84,4.36,Low,Bin,Warehouse_A
Item_5202,8.61,2.36,Low,Shelf,Warehouse_C
Item_5203,34.1,4.28,Low,Shelf,Warehouse_B
Item_5204,7.76,2.9,Medium,Shelf,Warehouse_C
Item_5205,45.1,3.84,Low,Shelf,Warehouse_B
Item_5206,21.69,2.99,Medium,Pallet,Warehouse_A
Item_5207,17.67,4.06,Low,Shelf,Warehouse_B
Item_5208,32.17,2.27,Low,Pallet,Warehouse_A
Item_5209,10.36,3.95,Low,Bin,Warehouse_A
Item_5210,20.38,4.37,High,Bin,Warehouse_A
Item_5211,29.4,4.75,High,Bin,Warehouse_A
Item_5212,13.22,0.4,High,Bin,Warehouse_A
Item_5213,18.27,3.62,Medium,Bin,Warehouse_A
Item_5214,2.63,3.17,Low,Shelf,Warehouse_C
Item_5215,18.48,0.77,Medium,Bin,Warehouse_A
Item_5216,41.16,2.17,Medium,Bin,Warehouse_A
Item_5217,28.9,0.63,Low,Pallet,Warehouse_A
Item_5218,41.06,4.09,High,Bin,Warehouse_A
Item_5219,15.44,2.66,High,Shelf,Warehouse_B
Item_5220,38.52,2.67,Low,Shelf,Warehouse_B
Item_5221,22.75,2.92,High,Shelf,Warehouse_B
Item_5222,47.98,2.45,Medium,Pallet,Warehouse_A
Item_5223,29.08,4.52,Medium,Shelf,Warehouse_B
Item_5224,5.35,2.25,Medium,Shelf,Warehouse_C
Item_5225,1.84,2.69,Low,Shelf,Warehouse_C
Item_5226,6.23,1.96,Low,Bin,Warehouse_A
Item_5227,12.68,0.33,Low,Shelf,Warehouse_B
Item_5228,48.46,3.55,High,Pallet,Warehouse_A
Item_5229,19.19,0.39,Low,Shelf,Warehouse_B
Item_5230,30.17,2.56,Low,Pallet,Warehouse_A
Item_5231,3.82,2.99,Low,Shelf,Warehouse_C
Item_5232,47.07,2.72,Medium,Bin,Warehouse_A
Item_5233,40.87,0.48,Low,Pallet,Warehouse_A
Item_5234,10.92,4.98,Low,Shelf,Warehouse_B
Item_5235,41.59,4.97,Low,Shelf,Warehouse_B
Item_5236,39.64,4.77,Low,Pallet,Warehouse_A
Item_5237,46.32,3.91,Low,Bin,Warehouse_A
Item_5238,34.5,1.78,Low,Bin,Warehouse_A
Item_5239,17.59,2.11,Medium,Bin,Warehouse_A
Item_5240,9.48,1.03,Medium,Shelf,Warehouse_C
Item_5241,2.85,4.08,Low,Pallet,Warehouse_A
Item_5242,43.37,3.54,Low,Shelf,Warehouse_B
Item_5243,19.71,3.36,Medium,Shelf,Warehouse_B
Item_5244,16.06,2.05,Medium,Shelf,Warehouse_B
Item_5245,45.17,4.0,Low,Bin,Warehouse_A
Item_5246,26.36,1.57,Low,Shelf,Warehouse_B
Item_5247,42.5,3.88,Low,Bin,Warehouse_A
Item_5248,1.83,2.86,Medium,Shelf,Warehouse_C
Item_5249,47.6,3.61,High,Shelf,Warehouse_B
Item_5250,37.97,0.54,Medium,Shelf,Warehouse_B
Item_5251,6.15,2.62,Low,Bin,Warehouse_A
Item_5252,47.26,4.24,Medium,Shelf,Warehouse_B
Item_5253,14.19,3.56,Low,Bin,Warehouse_A
Item_5254,8.5,3.53,Medium,Bin,Warehouse_A
Item_5255,32.94,1.24,Low,Shelf,Warehouse_B
Item_5256,9.37,0.5,Low,Bin,Warehouse_A
Item_5257,18.33,0.61,Low,Shelf,Warehouse_B
Item_5258,0.99,1.08,Medium,Shelf,Warehouse_C
Item_5259,14.66,2.63,High,Bin,Warehouse_A
Item_5260,4.27,2.36,Low,Bin,Warehouse_C
Item_5261,37.77,2.36,Medium,Bin,Warehouse_A
Item_5262,1.04,0.79,Medium,Pallet,Warehouse_A
Item_5263,5.69,1.05,Medium,Pallet,Warehouse_A
Item_5264,49.91,3.5,Medium,Bin,Warehouse_A
Item_5265,11.91,3.72,Medium,Bin,Warehouse_A
Item_5266,27.54,2.98,Low,Bin,Warehouse_A
Item_5267,43.63,4.54,Low,Bin,Warehouse_A
Item_5268,6.25,4.88,Medium,Shelf,Warehouse_C
Item_5269,11.34,4.09,Medium,Bin,Warehouse_A
Item_5270,9.91,3.38,Low,Pallet,Warehouse_A
Item_5271,9.24,4.55,Low,Shelf,Warehouse_C
Item_5272,6.79,4.33,Low,Pallet,Warehouse_A
Item_5273,31.01,4.05,Low,Shelf,Warehouse_B
Item_5274,8.14,1.49,Low,Bin,Warehouse_A
Item_5275,2.96,1.13,Low,Shelf,Warehouse_C
Item_5276,25.24,2.11,Low,Bin,Warehouse_A
Item_5277,44.3,4.5,Low,Shelf,Warehouse_B
Item_5278,23.14,1.93,High,Shelf,Warehouse_B
Item_5279,14.64,0.14,Low,Bin,Warehouse_A
Item_5280,4.97,1.93,Low,Pallet,Warehouse_A
Item_5281,43.8,0.56,Low,Pallet,Warehouse_A
Item_5282,4.51,0.76,Medium,Pallet,Warehouse_A
Item_5283,24.24,0.76,Low,Shelf,Warehouse_B
Item_5284,7.27,1.2,Low,Pallet,Warehouse_A
Item_5285,1.22,3.86,Low,Shelf,Warehouse_C
Item_5286,9.81,4.18,Low,Shelf,Warehouse_C
Item_5287,41.71,0.58,Low,Shelf,Warehouse_B
Item_5288,26.26,4.52,Low,Bin,Warehouse_A
Item_5289,1.99,2.79,Low,Bin,Warehouse_C
Item_5290,20.91,0.19,Medium,Bin,Warehouse_A
Item_5291,29.86,4.17,Low,Bin,Warehouse_A
Item_5292,42.01,0.48,Low,Shelf,Warehouse_B
Item_5293,18.72,2.34,Medium,Pallet,Warehouse_A
Item_5294,38.88,3.31,Medium,Pallet,Warehouse_A
Item_5295,6.09,2.94,High,Bin,Warehouse_A
Item_5296,3.52,0.76,Low,Bin,Warehouse_C
Item_5297,29.28,3.27,Low,Bin,Warehouse_A
Item_5298,44.09,3.98,High,Shelf,Warehouse_B
Item_5299,9.41,2.68,Low,Bin,Warehouse_A
Item_5300,30.69,2.52,Low,Pallet,Warehouse_A
Item_5301,40.11,3.7,Low,Pallet,Warehouse_A
Item_5302,46.86,3.93,High,Pallet,Warehouse_A
Item_5303,47.18,3.33,Low,Pallet,Warehouse_A
Item_5304,4.0,1.81,Medium,Shelf,Warehouse_C
Item_5305,23.87,2.58,Medium,Pallet,Warehouse_A
Item_5306,9.41,3.81,High,Pallet,Warehouse_A
Item_5307,41.86,2.48,Low,Shelf,Warehouse_B
Item_5308,36.98,0.58,Medium,Bin,Warehouse_A
Item_5309,6.78,3.45,Medium,Bin,Warehouse_A
Item_5310,6.05,0.24,Low,Bin,Warehouse_A
Item_5311,38.89,3.13,Low,Pallet,Warehouse_A
Item_5312,25.49,3.11,Low,Bin,Warehouse_A
Item_5313,12.69,2.83,Low,Pallet,Warehouse_A
Item_5314,1.06,4.85,Low,Bin,Warehouse_C
Item_5315,40.12,0.97,Low,Bin,Warehouse_A
Item_5316,2.32,0.29,Low,Pallet,Warehouse_A
Item_5317,9.38,2.86,Low,Shelf,Warehouse_C
Item_5318,16.24,3.1,Medium,Pallet,Warehouse_A
Item_5319,9.8,4.84,High,Bin,Warehouse_A
Item_5320,1.2,1.1,Low,Pallet,Warehouse_A
Item_5321,1.47,0.27,Low,Bin,Warehouse_C
Item_5322,12.6,4.8,High,Pallet,Warehouse_A
Item_5323,6.41,2.15,Low,Bin,Warehouse_A
Item_5324,46.6,3.48,Medium,Shelf,Warehouse_B
Item_5325,6.16,1.72,High,Bin,Warehouse_A
Item_5326,2.42,3.56,Low,Bin,Warehouse_C
Item_5327,22.52,3.57,High,Shelf,Warehouse_B
Item_5328,22.45,1.44,Low,Shelf,Warehouse_B
Item_5329,21.62,0.75,Low,Pallet,Warehouse_A
Item_5330,7.82,1.57,Low,Shelf,Warehouse_C
Item_5331,47.7,1.89,Low,Pallet,Warehouse_A
Item_5332,3.71,4.26,Low,Shelf,Warehouse_C
Item_5333,13.22,3.77,Low,Bin,Warehouse_A
Item_5334,32.75,0.26,Low,Pallet,Warehouse_A
Item_5335,5.28,3.74,High,Bin,Warehouse_A
Item_5336,0.32,4.4,Low,Bin,Warehouse_C
Item_5337,21.86,3.03,Medium,Pallet,Warehouse_A
Item_5338,43.56,4.69,Medium,Bin,Warehouse_A
Item_5339,12.38,1.73,Low,Bin,Warehouse_A
Item_5340,44.31,2.63,Low,Shelf,Warehouse_B
